,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity,Season,Holiday
478,16,May,2018,18,48.04544698,15.2,57.91,2,0
479,16,May,2018,19,44.03701506,13.8,68.04,2,0
480,16,May,2018,20,37.73403914,13,75.51,2,0
481,16,May,2018,21,34.32695272,12.5,81.61,2,0
482,16,May,2018,22,25.54276404,12.2,85.92,2,0
483,16,May,2018,23,27.66182862,12.1,88.02,2,0
484,17,May,2018,0,31.35483445,11.8,90,2,0
485,17,May,2018,1,31.73922308,11.2,93.19,2,0
486,17,May,2018,2,32.44746094,10.7,95.68,2,0
487,17,May,2018,3,36.87417163,10.2,97.62,2,0
488,17,May,2018,4,39.45169746,10.5,94.77,2,0
489,17,May,2018,5,27.72285698,12.2,84.14,2,0
490,17,May,2018,6,11.07798746,14.9,69.37,2,0
491,17,May,2018,7,7.564250615,17.4,55.95,2,0
492,17,May,2018,8,3.14628866,19.3,48.63,2,0
493,17,May,2018,9,1.704215396,20.7,44.73,2,0
494,17,May,2018,10,1.982132701,21.7,42.44,2,0
495,17,May,2018,11,1.982132701,22.3,41.36,2,0
496,17,May,2018,12,2.679308667,22.3,42.05,2,0
497,17,May,2018,13,4.970029697,21.8,43.91,2,0
498,17,May,2018,14,5.113291474,20.9,46.76,2,0
499,17,May,2018,15,19.81760513,20.4,48.67,2,0
500,17,May,2018,16,40.57251571,18.3,56.06,2,0
501,17,May,2018,17,59.65783976,16.5,63.5,2,0
502,17,May,2018,18,64.010444,14.7,72.9,2,0
503,17,May,2018,19,47.00628114,13.6,81.05,2,0
504,17,May,2018,20,37.46702442,13.2,84.7,2,0
505,17,May,2018,21,32.43919123,12.9,86.86,2,0
506,17,May,2018,22,29.71289607,12.7,88.28,2,0
507,17,May,2018,23,25.38032061,12.6,89.29,2,0
508,18,May,2018,0,28.37262791,12.4,91.05,2,0
509,18,May,2018,1,30.29863289,12.3,91.97,2,0
510,18,May,2018,2,27.39190605,12.2,92.08,2,0
511,18,May,2018,3,40.50913054,12.1,92.27,2,0
512,18,May,2018,4,28.47372037,12.2,91.7,2,0
513,18,May,2018,5,27.09994536,13,87.39,2,0
514,18,May,2018,6,25.55202769,14.3,80.59,2,0
515,18,May,2018,7,18.16778586,15.4,77.25,2,0
516,18,May,2018,8,11.06991101,16.9,72.76,2,0
517,18,May,2018,9,5.142361435,18.8,65.86,2,0
518,18,May,2018,10,1.480460177,20.9,58.2,2,0
519,18,May,2018,11,1.480460177,22.6,52.46,2,0
520,18,May,2018,12,1.480460177,23.5,49.51,2,0
521,18,May,2018,13,2.609192571,23.7,48.58,2,0
522,18,May,2018,14,5.198727783,23.1,50.37,2,0
523,18,May,2018,15,14.23804979,22.6,52.48,2,0
524,18,May,2018,16,28.80552641,20,62.79,2,0
525,18,May,2018,17,50.28293977,17.9,73.3,2,0
526,18,May,2018,18,54.36688838,16.1,84.09,2,0
527,18,May,2018,19,53.01935125,15.2,88.61,2,0
528,18,May,2018,20,45.36315204,14.8,88.95,2,0
529,18,May,2018,21,39.7868145,14.4,89.96,2,0
530,18,May,2018,22,30.30354047,14,91.36,2,0
531,18,May,2018,23,27.87738739,13.7,92.23,2,0
532,19,May,2018,0,37.33044798,13.5,92.78,2,0
533,19,May,2018,1,25.13689188,13.2,93.58,2,0
534,19,May,2018,2,25.76712698,12.9,94.06,2,0
535,19,May,2018,3,25.52052348,12.7,94.16,2,0
536,19,May,2018,4,28.18823056,12.7,93.23,2,0
537,19,May,2018,5,36.35483253,13.4,88.39,2,0
538,19,May,2018,6,30.31371959,14.8,80.58,2,0
539,19,May,2018,7,26.91317932,16.5,75.25,2,0
540,19,May,2018,8,24.94184186,18.4,70.46,2,0
541,19,May,2018,9,19.92480514,20.6,64.05,2,0
542,19,May,2018,10,12.66585191,22.5,58.56,2,0
543,19,May,2018,11,11.49980418,23.8,54.35,2,0
544,19,May,2018,12,5.644324801,24.4,51.24,2,0
545,19,May,2018,13,7.371955594,24.2,51.48,2,0
546,19,May,2018,14,6.148647562,23.5,53.93,2,0
547,19,May,2018,15,10.57210321,23,56.17,2,0
548,19,May,2018,16,23.32408342,20.7,65.33,2,0
549,19,May,2018,17,21.82464333,18.7,75.65,2,0
550,19,May,2018,18,18.10542705,16.9,87.53,2,0
551,19,May,2018,19,13.25935766,15.9,91.72,2,0
552,19,May,2018,20,5.976221883,15.3,91.45,2,0
553,19,May,2018,21,14.9083386,14.8,91.63,2,0
554,19,May,2018,22,31.47411298,14.3,92.19,2,0
555,19,May,2018,23,35.5935285,13.9,92.36,2,0
556,20,May,2018,0,31.00039063,13.5,92.51,2,0
557,20,May,2018,1,33.98626634,13.2,92.17,2,0
558,20,May,2018,2,28.34870651,13,91.28,2,0
559,20,May,2018,3,21.34419583,12.6,91.92,2,0
560,20,May,2018,4,8.985009854,12.6,90.31,2,0
561,20,May,2018,5,10.1887895,13.4,84.49,2,0
562,20,May,2018,6,17.27137584,15.2,73.05,2,0
563,20,May,2018,7,10.07985816,17.2,64.67,2,0
564,20,May,2018,8,12.9286907,19.2,59.61,2,0
565,20,May,2018,9,10.83428524,20.9,55.17,2,0
566,20,May,2018,10,1.664395161,22,52.84,2,0
567,20,May,2018,11,1.664395161,22.5,51.91,2,0
568,20,May,2018,12,1.664395161,22.4,52.46,2,0
569,20,May,2018,13,3.412677419,21.8,54.23,2,0
570,20,May,2018,14,0,20.8,57.11,2,0
571,20,May,2018,15,0,20.2,58.76,2,0
572,20,May,2018,16,0,17.8,68.15,2,0
573,20,May,2018,17,0.788324324,16.1,76.2,2,0
574,20,May,2018,18,9.292599496,15.1,82.09,2,0
575,20,May,2018,19,27.45488751,14.6,84.46,2,0
576,20,May,2018,20,29.33106663,14.3,85.27,2,0
577,20,May,2018,21,24.37657057,14.1,85.86,2,0
578,20,May,2018,22,26.46616976,13.9,86.69,2,0
579,20,May,2018,23,30.08995021,13.7,87.47,2,0
580,21,May,2018,0,28.38830525,13.5,88.05,2,0
581,21,May,2018,1,19.41449708,13.2,89.28,2,0
582,21,May,2018,2,11.38570995,13,89.86,2,0
583,21,May,2018,3,9.346361418,12.8,90.5,2,0
584,21,May,2018,4,8.497655807,12.9,89.55,2,0
585,21,May,2018,5,10.25393394,13.2,87.51,2,0
586,21,May,2018,6,5.739269492,13.7,84.07,2,0
587,21,May,2018,7,7.866055633,14.4,80.33,2,0
588,21,May,2018,8,3.646179835,15.3,75.61,2,0
589,21,May,2018,9,0.719647577,16.4,70.13,2,0
590,21,May,2018,10,0.719647577,17.4,65.23,2,0
591,21,May,2018,11,0.719647577,17.9,62.67,2,0
592,21,May,2018,12,1.294335547,18,61.84,2,0
593,21,May,2018,13,3.372053592,17.9,62.58,2,0
594,21,May,2018,14,7.465257657,17.5,64.69,2,0
595,21,May,2018,15,16.38814952,17.3,65.5,2,0
596,21,May,2018,16,37.35732368,16.2,70.16,2,0
597,21,May,2018,17,56.24390679,15.4,74.26,2,0
598,21,May,2018,18,60.55864755,14.6,79.28,2,0
599,21,May,2018,19,56.79809879,14.1,82.43,2,0
600,21,May,2018,20,46.61149642,13.7,84.32,2,0
601,21,May,2018,21,47.48251508,13.5,85.23,2,0
602,21,May,2018,22,37.51560546,13.3,86.19,2,0
603,21,May,2018,23,30.84569878,13.1,87.26,2,0
604,22,May,2018,0,39.24197062,12.9,88.17,2,0
605,22,May,2018,1,29.52220403,12.7,88.97,2,0
606,22,May,2018,2,33.90070775,12.5,89.86,2,0
607,22,May,2018,3,34.53769819,12.3,90.71,2,0
608,22,May,2018,4,23.29999267,12.4,89.84,2,0
609,22,May,2018,5,12.31386709,12.9,86.69,2,0
610,22,May,2018,6,5.472023133,13.8,81.16,2,0
611,22,May,2018,7,3.927987695,14.9,76.63,2,0
612,22,May,2018,8,3.927987695,16.2,72.61,2,0
613,22,May,2018,9,3.927987695,17.8,66.95,2,0
614,22,May,2018,10,3.851032137,19.5,60.76,2,0
615,22,May,2018,11,2.900542482,20.8,56.24,2,0
616,22,May,2018,12,3.073970355,21.4,54.44,2,0
617,22,May,2018,13,5.659687093,21.4,54.33,2,0
618,22,May,2018,14,10.6059078,20.8,56.01,2,0
619,22,May,2018,15,20.88099906,20.3,57.42,2,0
620,22,May,2018,16,42.70191199,18.1,65.92,2,0
621,22,May,2018,17,54.51762385,16.3,74.65,2,0
622,22,May,2018,18,66.60288176,14.9,82.87,2,0
623,22,May,2018,19,57.46584228,14.3,86.14,2,0
624,22,May,2018,20,50.87034221,14,86.86,2,0
625,22,May,2018,21,48.84674088,13.7,88.15,2,0
626,22,May,2018,22,47.21767021,13.6,88.58,2,0
627,22,May,2018,23,47.00707514,13.4,89.63,2,0
628,23,May,2018,0,32.23128299,13.3,90.35,2,0
629,23,May,2018,1,22.61496053,13.2,91.03,2,0
630,23,May,2018,2,21.50604112,13,92.18,2,0
631,23,May,2018,3,33.55616398,12.9,92.7,2,0
632,23,May,2018,4,47.12000505,13,92.02,2,0
633,23,May,2018,5,29.28743785,13.6,88.52,2,0
634,23,May,2018,6,12.81972796,14.6,82.62,2,0
635,23,May,2018,7,14.97485396,15.8,77.67,2,0
636,23,May,2018,8,5.135980597,17.4,71.19,2,0
637,23,May,2018,9,5.029902165,19.2,63.58,2,0
638,23,May,2018,10,2.709019407,20.8,56.61,2,0
639,23,May,2018,11,1.633488372,21.8,51.66,2,0
640,23,May,2018,12,2.088558241,22.3,48.39,2,0
641,23,May,2018,13,4.788140212,22.2,47.07,2,0
642,23,May,2018,14,12.03325225,21.6,47.67,2,0
643,23,May,2018,15,14.44333458,21.2,47.93,2,0
644,23,May,2018,16,36.33545029,19.5,52.27,2,0
645,23,May,2018,17,58.70628935,17.5,59.6,2,0
646,23,May,2018,18,57.47278432,15.3,71.41,2,0
647,23,May,2018,19,44.51427556,13.9,81.38,2,0
648,23,May,2018,20,44.78449047,13.4,85.07,2,0
649,23,May,2018,21,47.41304664,13.1,87.06,2,0
650,23,May,2018,22,43.41168456,12.9,88.22,2,0
651,23,May,2018,23,39.67482955,12.8,88.49,2,0
652,24,May,2018,0,18.91042109,12.7,88.18,2,0
653,24,May,2018,1,14.77522052,12.6,87.83,2,0
654,24,May,2018,2,22.91857429,12.5,88.27,2,0
655,24,May,2018,3,35.36533734,12.4,89.13,2,0
656,24,May,2018,4,38.94343101,12.6,88.47,2,0
657,24,May,2018,5,17.35225008,13.2,85.96,2,0
658,24,May,2018,6,3.01993862,14.2,81.56,2,0
659,24,May,2018,7,0,15.7,75.35,2,0
660,24,May,2018,8,0,17.4,68.09,2,0
661,24,May,2018,9,0,19.2,60.21,2,0
662,24,May,2018,10,0,20.9,53.26,2,0
663,24,May,2018,11,0,22,48.11,2,0
664,24,May,2018,12,2.508388902,22.3,45.45,2,0
665,24,May,2018,13,9.227996285,21.9,45.34,2,0
666,24,May,2018,14,8.642370435,21.1,47.26,2,0
667,24,May,2018,15,18.84340904,20.5,48.99,2,0
668,24,May,2018,16,36.56273933,18.2,56.82,2,0
669,24,May,2018,17,62.85698883,16.3,65.08,2,0
670,24,May,2018,18,58.16412318,14.6,74.35,2,0
671,24,May,2018,19,44.48787194,13.6,81.25,2,0
672,24,May,2018,20,38.54895786,13.3,83.61,2,0
673,24,May,2018,21,41.68586288,13.2,84.36,2,0
674,24,May,2018,22,44.85141081,13.1,84.86,2,0
675,24,May,2018,23,40.10270757,12.9,85.73,2,0
676,25,May,2018,0,33.38986016,12.7,87.46,2,0
677,25,May,2018,1,37.26274656,12.6,88.46,2,0
678,25,May,2018,2,36.65485253,12.5,88.35,2,0
679,25,May,2018,3,28.48537551,12.3,88.43,2,0
680,25,May,2018,4,12.70729458,12.3,88.14,2,0
681,25,May,2018,5,6.805861798,12.7,85.99,2,0
682,25,May,2018,6,13.76022475,13.4,81.37,2,0
683,25,May,2018,7,5.612400077,14.7,73.94,2,0
684,25,May,2018,8,1.938812415,16.4,65.18,2,0
685,25,May,2018,9,4.905316447,18.1,56.88,2,0
686,25,May,2018,10,7.636567142,19.5,50.67,2,0
687,25,May,2018,11,11.67743235,20.3,47.39,2,0
688,25,May,2018,12,12.4019479,20.6,46.05,2,0
689,25,May,2018,13,12.74576256,20.4,46.74,2,0
690,25,May,2018,14,16.85671913,19.7,49.58,2,0
691,25,May,2018,15,32.14474816,19.2,52.25,2,0
692,25,May,2018,16,41.66254453,17.4,59.75,2,0
693,25,May,2018,17,70.55432199,16,66.63,2,0
694,25,May,2018,18,63.16376563,14.6,74.99,2,0
695,25,May,2018,19,58.17676162,13.7,82.64,2,0
696,25,May,2018,20,41.77869499,13.2,87.77,2,0
697,25,May,2018,21,41.81780489,12.8,90.94,2,0
698,25,May,2018,22,42.27747521,12.5,93.18,2,0
699,25,May,2018,23,44.69470908,12.4,93.63,2,0
700,26,May,2018,0,31.73170539,12.1,93.9,2,0
701,26,May,2018,1,34.14893214,11.7,94.71,2,0
702,26,May,2018,2,21.56019613,11.4,95.4,2,0
703,26,May,2018,3,18.1890096,11.3,94.97,2,0
704,26,May,2018,4,27.29218332,11.4,93.47,2,0
705,26,May,2018,5,27.62476823,12.2,88.19,2,0
706,26,May,2018,6,23.38818512,13.9,77.03,2,0
707,26,May,2018,7,16.55977635,16,64.58,2,0
708,26,May,2018,8,14.38721225,17.8,56.01,2,0
709,26,May,2018,9,14.38721225,19.3,50.56,2,0
710,26,May,2018,10,11.62393246,20.6,46.65,2,0
711,26,May,2018,11,7.36949107,21.4,44.61,2,0
712,26,May,2018,12,8.909172888,21.9,43.3,2,0
713,26,May,2018,13,10.66880925,21.9,44.08,2,0
714,26,May,2018,14,7.36949107,21.2,47.52,2,0
715,26,May,2018,15,7.36949107,20.7,50.82,2,0
716,26,May,2018,16,9.073560436,18.7,59.29,2,0
717,26,May,2018,17,36.57424999,17.3,66.3,2,0
718,26,May,2018,18,39.49617243,15.8,75.09,2,0
719,26,May,2018,19,28.46825978,14.6,83.21,2,0
720,26,May,2018,20,23.69339281,13.9,87.96,2,0
721,26,May,2018,21,19.86900103,13.6,89.93,2,0
722,26,May,2018,22,20.13101908,13.4,90.5,2,0
723,26,May,2018,23,16.30077585,13.2,91.02,2,0
724,27,May,2018,0,21.23566709,13,91.4,2,0.5
725,27,May,2018,1,13.97806274,12.7,92.67,2,0.5
726,27,May,2018,2,15.95494396,12.5,93.32,2,0.5
727,27,May,2018,3,13.53089558,12.2,94.54,2,0.5
728,27,May,2018,4,9.117327857,12.4,92.87,2,0.5
729,27,May,2018,5,9.798312933,13.5,85.89,2,0.5
730,27,May,2018,6,2.349552239,15.5,74.2,2,0.5
731,27,May,2018,7,1.071927273,17.9,62.67,2,0.5
732,27,May,2018,8,1.891636364,20.4,52.3,2,0.5
733,27,May,2018,9,1.891636364,22.5,44.44,2,0.5
734,27,May,2018,10,1.891636364,24.1,39.38,2,0.5
735,27,May,2018,11,1.891636364,25,36.96,2,0.5
736,27,May,2018,12,1.891636364,25.3,36.54,2,0.5
737,27,May,2018,13,1.891636364,25.2,37,2,0.5
738,27,May,2018,14,1.450254545,24.6,38.77,2,0.5
739,27,May,2018,15,0,24.2,40.57,2,0.5
740,27,May,2018,16,0,21.8,48.33,2,0.5
741,27,May,2018,17,0,19.6,57.3,2,0.5
742,27,May,2018,18,1.4474625,17.2,69.95,2,0.5
743,27,May,2018,19,6.913396026,15.6,79.79,2,0.5
744,27,May,2018,20,24.88645013,14.7,85.7,2,0.5
745,27,May,2018,21,22.03696532,14.2,88.94,2,0.5
746,27,May,2018,22,28.68404762,13.9,90.6,2,0.5
747,27,May,2018,23,27.83991601,13.6,92.22,2,0.5
748,28,May,2018,0,7.992176779,13.2,94.3,2,1
749,28,May,2018,1,8.340761469,13,95.06,2,1
750,28,May,2018,2,8.480815544,12.8,95.68,2,1
751,28,May,2018,3,17.84765203,12.7,95.35,2,1
752,28,May,2018,4,15.22527681,13,92.63,2,1
753,28,May,2018,5,7.662259581,14.4,83.99,2,1
754,28,May,2018,6,3.150699699,17,71.21,2,1
755,28,May,2018,7,7.135899699,20,58.51,2,1
756,28,May,2018,8,1.498299699,23.2,47.31,2,1
757,28,May,2018,9,1.498299699,25.7,38.52,2,1
758,28,May,2018,10,1.498299699,27.1,35.11,2,1
759,28,May,2018,11,1.498299699,27.7,34.59,2,1
760,28,May,2018,12,1.498299699,27.8,34.91,2,1
761,28,May,2018,13,1.498299699,27.6,35.34,2,1
762,28,May,2018,14,1.498299699,27,36.19,2,1
763,28,May,2018,15,0.944466716,26.6,36.76,2,1
764,28,May,2018,16,0.117358696,24.7,40.95,2,1
765,28,May,2018,17,4.118124506,22.2,48.03,2,1
766,28,May,2018,18,7.547060533,19.1,61.66,2,1
767,28,May,2018,19,14.79302979,16.9,72.93,2,1
768,28,May,2018,20,18.82845221,15.9,78.56,2,1
769,28,May,2018,21,17.56991219,15.3,81.47,2,1
770,28,May,2018,22,5.713676506,15,82.57,2,1
771,28,May,2018,23,13.78227934,14.7,83.5,2,1
772,29,May,2018,0,31.60681199,14.4,84.35,2,0.5
773,29,May,2018,1,8.278978161,14.1,86.17,2,0.5
774,29,May,2018,2,6.613697629,14,87.99,2,0.5
775,29,May,2018,3,14.02784944,13.9,89.68,2,0.5
776,29,May,2018,4,14.09385714,14.4,88.03,2,0.5
777,29,May,2018,5,7.571202262,16,80.83,2,0.5
778,29,May,2018,6,5.572941696,18.4,70.68,2,0.5
779,29,May,2018,7,6.863941696,21.1,58.86,2,0.5
780,29,May,2018,8,5.208441696,23.6,47.21,2,0.5
781,29,May,2018,9,3.829041696,25.4,40.12,2,0.5
782,29,May,2018,10,6.997816254,26.6,35.38,2,0.5
783,29,May,2018,11,2.9124,27,33.59,2,0.5
784,29,May,2018,12,0.120809107,26.7,33.93,2,0.5
785,29,May,2018,13,1.208091068,26.1,35.72,2,0.5
786,29,May,2018,14,1.667201533,25.1,39,2,0.5
787,29,May,2018,15,15.04379179,24.5,41.33,2,0.5
788,29,May,2018,16,43.37307889,21.6,50.77,2,0.5
789,29,May,2018,17,62.91706303,19.3,60.92,2,0.5
790,29,May,2018,18,63.13894173,17.2,72.43,2,0.5
791,29,May,2018,19,59.66604903,15.9,79.62,2,0.5
792,29,May,2018,20,56.58104255,15.2,82.26,2,0.5
793,29,May,2018,21,50.65593309,14.7,83.49,2,0.5
794,29,May,2018,22,46.83557224,14.4,83.66,2,0.5
795,29,May,2018,23,41.86644627,14.2,83.66,2,0.5
796,30,May,2018,0,33.63014286,14,83.83,2,0
797,30,May,2018,1,14.83011277,13.8,84.88,2,0
798,30,May,2018,2,16.60396168,13.6,87.04,2,0
799,30,May,2018,3,25.76021881,13.4,89.39,2,0
800,30,May,2018,4,38.0357541,13.6,89.09,2,0
801,30,May,2018,5,35.4808649,14.2,86.07,2,0
802,30,May,2018,6,21.3515599,15.3,82.03,2,0
803,30,May,2018,7,12.61756385,16.6,78.02,2,0
804,30,May,2018,8,1.612719665,18.4,70.6,2,0
805,30,May,2018,9,1.612719665,20.3,62.16,2,0
806,30,May,2018,10,1.612719665,21.9,54.89,2,0
807,30,May,2018,11,0.75260251,22.9,49.81,2,0
808,30,May,2018,12,0.385526971,23.4,47.36,2,0
809,30,May,2018,13,3.32774159,23.2,47.56,2,0
810,30,May,2018,14,9.59775271,22.5,49.97,2,0
811,30,May,2018,15,23.0635787,22,52.03,2,0
812,30,May,2018,16,36.66122327,19.7,60.65,2,0
813,30,May,2018,17,57.97647298,17.7,70.23,2,0
814,30,May,2018,18,62.52938025,16,80.11,2,0
815,30,May,2018,19,55.35818702,15.2,85.02,2,0
816,30,May,2018,20,45.87805253,14.9,85.84,2,0
817,30,May,2018,21,41.37655983,14.7,85.69,2,0
818,30,May,2018,22,51.36153687,14.4,85.75,2,0
819,30,May,2018,23,46.17704691,14.2,86.08,2,0
820,31,May,2018,0,21.89140556,14,86.89,2,0
821,31,May,2018,1,13.90656964,13.9,87.1,2,0
822,31,May,2018,2,19.64566007,13.8,87.6,2,0
823,31,May,2018,3,37.07783022,13.8,87.48,2,0
824,31,May,2018,4,47.51190251,13.9,87.56,2,0
825,31,May,2018,5,53.46622512,14.4,85.44,2,0
826,31,May,2018,6,31.46852471,15.4,80.05,2,0
827,31,May,2018,7,22.45198695,16.9,73.46,2,0
828,31,May,2018,8,13.54289083,18.5,67.51,2,0
829,31,May,2018,9,4.768194286,19.9,62.27,2,0
830,31,May,2018,10,0.057568,20.8,58.62,2,0
831,31,May,2018,11,0,21.2,56.63,2,0
832,31,May,2018,12,0.670707965,21.2,56.17,2,0
833,31,May,2018,13,3.095575221,20.9,56.23,2,0
834,31,May,2018,14,6.678477086,20.3,56.15,2,0
835,31,May,2018,15,14.19866467,20,55.1,2,0
836,31,May,2018,16,32.93295902,18.5,58.44,2,0
837,31,May,2018,17,55.91007111,17,62.57,2,0
838,31,May,2018,18,63.03721803,15.3,70.28,2,0
839,31,May,2018,19,55.34239069,14,78.48,2,0
840,31,May,2018,20,47.75735791,13.4,82.73,2,0
841,31,May,2018,21,48.61657278,13.2,84.23,2,0
842,31,May,2018,22,44.13195926,13,85.22,2,0
843,31,May,2018,23,26.14228836,12.8,85.74,2,0
844,1,Jun,2018,0,30.62460207,12.5,86.93,3,0
845,1,Jun,2018,1,32.39946729,12.1,88.71,3,0
846,1,Jun,2018,2,40.7207337,11.5,91.37,3,0
847,1,Jun,2018,3,29.31775653,11,92.76,3,0
848,1,Jun,2018,4,26.96420793,11.5,88.02,3,0
849,1,Jun,2018,5,18.06784588,13.6,75.56,3,0
850,1,Jun,2018,6,10.27271955,16.4,60.99,3,0
851,1,Jun,2018,7,7.826788317,19.2,46.73,3,0
852,1,Jun,2018,8,8.376900628,21.7,37.41,3,0
853,1,Jun,2018,9,7.977155417,24,31.43,3,0
854,1,Jun,2018,10,6.849032812,25.6,28.29,3,0
855,1,Jun,2018,11,4.773413315,26.6,26.82,3,0
856,1,Jun,2018,12,3.043057941,27,26.52,3,0
857,1,Jun,2018,13,4.743485918,27,26.84,3,0
858,1,Jun,2018,14,10.90408364,26.5,27.86,3,0
859,1,Jun,2018,15,20.56402315,26.2,28.7,3,0
860,1,Jun,2018,16,38.29387216,23.8,33.96,3,0
861,1,Jun,2018,17,59.86220526,21.3,41.05,3,0
862,1,Jun,2018,18,62.17778312,18.6,53.01,3,0
863,1,Jun,2018,19,50.57256495,17,61.42,3,0
864,1,Jun,2018,20,43.78107295,16.7,62.47,3,0
865,1,Jun,2018,21,35.31388969,16.6,61.56,3,0
866,1,Jun,2018,22,34.89414212,16.6,59.53,3,0
867,1,Jun,2018,23,39.54019567,16.5,57.67,3,0
868,2,Jun,2018,0,34.95955475,16.2,56.56,3,0
869,2,Jun,2018,1,27.46442269,15.5,58.57,3,0
870,2,Jun,2018,2,31.63672048,14.9,60.84,3,0
871,2,Jun,2018,3,28.99213937,14.5,61.7,3,0
872,2,Jun,2018,4,20.14681218,14.9,58.72,3,0
873,2,Jun,2018,5,14.71744832,17.1,52.15,3,0
874,2,Jun,2018,6,12.13282018,20.2,41.2,3,0
875,2,Jun,2018,7,5.382600254,23.3,32.84,3,0
876,2,Jun,2018,8,5.759388893,26.1,25.76,3,0
877,2,Jun,2018,9,7.809513893,28.1,23.2,3,0
878,2,Jun,2018,10,3.501799298,29.5,21.42,3,0
879,2,Jun,2018,11,1.473249442,30.1,20.74,3,0
880,2,Jun,2018,12,2.980499442,30.2,20.9,3,0
881,2,Jun,2018,13,4.703070871,29.9,21.66,3,0
882,2,Jun,2018,14,2.765178014,29.3,22.87,3,0
883,2,Jun,2018,15,3.452352383,28.9,23.94,3,0
884,2,Jun,2018,16,1.775146501,26.6,28.15,3,0
885,2,Jun,2018,17,4.683843192,23.8,34.64,3,0
886,2,Jun,2018,18,9.835233791,20.7,46.03,3,0
887,2,Jun,2018,19,13.88963627,18.8,54.75,3,0
888,2,Jun,2018,20,23.45849862,18.2,57.49,3,0
889,2,Jun,2018,21,46.87283474,18,57.39,3,0
890,2,Jun,2018,22,55.95940658,17.8,57.16,3,0
891,2,Jun,2018,23,28.63972768,17.5,57.49,3,0
892,3,Jun,2018,0,24.06782577,17,58.91,3,0
893,3,Jun,2018,1,16.40738198,16.3,62.26,3,0
894,3,Jun,2018,2,23.50368717,15.6,65.75,3,0
895,3,Jun,2018,3,21.53084526,15,67.88,3,0
896,3,Jun,2018,4,16.8781704,15.5,64.34,3,0
897,3,Jun,2018,5,16.64130473,17.9,55.78,3,0
898,3,Jun,2018,6,8.096027149,21.2,43.24,3,0
899,3,Jun,2018,7,9.97369399,24.5,35.47,3,0
900,3,Jun,2018,8,7.428613485,27.6,29.75,3,0
901,3,Jun,2018,9,5.144681271,29.8,26.12,3,0
902,3,Jun,2018,10,5.41350779,30.9,24.1,3,0
903,3,Jun,2018,11,5.41350779,31.1,24.56,3,0
904,3,Jun,2018,12,4.576022558,31,25.32,3,0
905,3,Jun,2018,13,3.480849562,30.7,25.83,3,0
906,3,Jun,2018,14,3.480849562,30.1,26.7,3,0
907,3,Jun,2018,15,3.945167744,29.8,26.94,3,0
908,3,Jun,2018,16,7.914634599,27.7,30.17,3,0
909,3,Jun,2018,17,14.55622973,25,35.89,3,0
910,3,Jun,2018,18,19.54292676,21.6,49,3,0
911,3,Jun,2018,19,34.73799429,19.4,59.24,3,0
912,3,Jun,2018,20,34.49892116,18.4,62.85,3,0
913,3,Jun,2018,21,46.99982533,17.8,64.44,3,0
914,3,Jun,2018,22,43.14840553,17.3,64.9,3,0
915,3,Jun,2018,23,45.30492639,17,64.35,3,0
916,4,Jun,2018,0,36.96386556,16.6,64.04,3,0
917,4,Jun,2018,1,24.5731607,16.3,63.02,3,0
918,4,Jun,2018,2,22.5753117,16.1,61.03,3,0
919,4,Jun,2018,3,22.13755592,15.9,58.96,3,0
920,4,Jun,2018,4,15.95268913,16.5,54.31,3,0
921,4,Jun,2018,5,4.530037155,18.7,48.55,3,0
922,4,Jun,2018,6,7.092961551,21.5,37.28,3,0
923,4,Jun,2018,7,7.092961551,24.2,30.72,3,0
924,4,Jun,2018,8,6.54347242,26.4,27.76,3,0
925,4,Jun,2018,9,3.429700681,28.1,26.04,3,0
926,4,Jun,2018,10,3.429700681,29.1,25.47,3,0
927,4,Jun,2018,11,3.429700681,29.4,26.06,3,0
928,4,Jun,2018,12,5.126201417,29.1,27.29,3,0
929,4,Jun,2018,13,7.250002218,28.6,27.86,3,0
930,4,Jun,2018,14,11.22842394,27.8,28.79,3,0
931,4,Jun,2018,15,17.81282128,27.2,29.53,3,0
932,4,Jun,2018,16,35.43107038,24.9,33.56,3,0
933,4,Jun,2018,17,55.50933148,22.5,38.88,3,0
934,4,Jun,2018,18,50.81036339,19.5,49.12,3,0
935,4,Jun,2018,19,48.99118021,17.3,59.57,3,0
936,4,Jun,2018,20,42.38677988,16.3,64.72,3,0
937,4,Jun,2018,21,43.34176452,15.5,68.22,3,0
938,4,Jun,2018,22,43.88675506,15,69.86,3,0
939,4,Jun,2018,23,39.29418851,14.5,71.12,3,0
940,5,Jun,2018,0,34.45594546,14.1,71.44,3,0
941,5,Jun,2018,1,28.26490915,13.9,72.51,3,0
942,5,Jun,2018,2,21.31818775,13.8,75.17,3,0
943,5,Jun,2018,3,29.63061208,13.8,77.2,3,0
944,5,Jun,2018,4,33.12979675,14.5,75.01,3,0
945,5,Jun,2018,5,21.24113709,16.1,69.15,3,0
946,5,Jun,2018,6,6.088536347,18.5,60.33,3,0
947,5,Jun,2018,7,2.853614987,21,52.4,3,0
948,5,Jun,2018,8,3.899756135,23,48.37,3,0
949,5,Jun,2018,9,4.185702301,24.4,46.19,3,0
950,5,Jun,2018,10,4.185702301,25,46.37,3,0
951,5,Jun,2018,11,5.055084654,25,48.49,3,0
952,5,Jun,2018,12,8.29255298,24.5,51.79,3,0
